Function: strcmp
Variant: default
                                    generic_strcmp	__strcmp_lsx	__strcmp_aligned
========================================================================================================================
length=40, align1=32720, align2=32720:         1.24	        0.60 ( 51.61%)	        0.88 ( 29.03%)	
length=40, align1=32720, align2=32712:         1.24	        1.00 ( 19.35%)	        0.88 ( 29.03%)	
length=40, align1=32712, align2=32720:         1.24	        1.00 ( 19.34%)	        0.91 ( 27.01%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.25%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.25%)	
length=48, align1=32704, align2=32703:         1.66	        1.00 ( 39.81%)	        1.38 ( 17.04%)	
length=48, align1=32703, align2=32704:         1.56	        1.00 ( 35.90%)	        1.52 (  2.57%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.02 ( 22.74%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.25%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
length=48, align1=32704, align2=32712:         1.32	        1.00 ( 24.22%)	        1.00 ( 24.24%)	
length=48, align1=32712, align2=32704:         1.32	        1.00 ( 24.24%)	        1.00 ( 24.00%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
length=48, align1=32704, align2=32704:         1.32	        0.71 ( 46.32%)	        1.00 ( 24.24%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.49%)	        1.00 ( 24.25%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.25%)	
length=48, align1=32704, align2=32712:         1.32	        1.00 ( 24.19%)	        1.00 ( 24.25%)	
length=48, align1=32712, align2=32704:         1.32	        1.00 ( 24.23%)	        1.00 ( 24.25%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.25%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.25%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.02 ( 22.45%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.25%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
length=48, align1=32704, align2=32712:         1.32	        1.00 ( 24.23%)	        1.00 ( 24.24%)	
length=48, align1=32712, align2=32704:         1.32	        1.00 ( 24.23%)	        1.00 ( 24.25%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
length=48, align1=32704, align2=32704:         1.32	        0.71 ( 46.55%)	        1.00 ( 24.23%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.49%)	        1.00 ( 24.25%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.24%)	
length=48, align1=32704, align2=32704:         1.32	        0.68 ( 48.48%)	        1.00 ( 24.25%)	
length=48, align1=32704, align2=32712:         1.32	        1.00 ( 24.23%)	        1.00 ( 24.25%)	
length=48, align1=32712, align2=32704:         1.32	        1.00 ( 24.23%)	        1.00 ( 24.24%)	
length=56, align1=32704, align2=32704:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.01%)	
length=56, align1=32696, align2=32704:         1.48	        1.12 ( 24.31%)	        1.11 ( 25.23%)	
length=56, align1=32704, align2=32696:         1.48	        1.12 ( 24.31%)	        1.08 ( 27.03%)	
length=56, align1=32704, align2=32703:         1.84	        1.12 ( 39.13%)	        1.72 (  6.48%)	
length=56, align1=32703, align2=32704:         1.68	        1.12 ( 33.20%)	        1.72 ( -2.36%)	
length=56, align1=32696, align2=32704:         1.48	        1.12 ( 24.32%)	        1.08 ( 26.98%)	
length=56, align1=32704, align2=32696:         1.48	        1.12 ( 24.32%)	        1.08 ( 27.02%)	
length=56, align1=32704, align2=32704:         1.48	        0.68 ( 54.01%)	        1.10 ( 25.42%)	
length=56, align1=32704, align2=32704:         1.48	        0.68 ( 54.05%)	        1.08 ( 26.74%)	
length=56, align1=32704, align2=32696:         1.48	        1.12 ( 24.31%)	        1.08 ( 27.03%)	
length=56, align1=32696, align2=32704:         1.48	        1.12 ( 24.32%)	        1.08 ( 27.03%)	
length=56, align1=32704, align2=32704:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.02%)	
length=56, align1=32704, align2=32704:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.03%)	
length=56, align1=32704, align2=32704:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.02%)	
length=56, align1=32704, align2=32704:         1.48	        0.71 ( 52.32%)	        1.08 ( 27.02%)	
length=56, align1=32704, align2=32704:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.03%)	
length=56, align1=32704, align2=32704:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.03%)	
length=56, align1=32704, align2=32696:         1.49	        1.12 ( 24.65%)	        1.08 ( 27.35%)	
length=56, align1=32696, align2=32704:         1.48	        1.12 ( 24.38%)	        1.08 ( 27.09%)	
length=56, align1=32704, align2=32704:         1.48	        0.68 ( 54.05%)	        1.08 ( 26.87%)	
length=56, align1=32704, align2=32704:         1.48	        0.68 ( 54.07%)	        1.08 ( 27.06%)	
length=56, align1=32704, align2=32704:         1.48	        0.71 ( 52.26%)	        1.08 ( 27.02%)	
length=56, align1=32704, align2=32704:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.03%)	
length=56, align1=32704, align2=32704:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.03%)	
length=56, align1=32704, align2=32704:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.03%)	
length=56, align1=32704, align2=32696:         1.48	        1.12 ( 24.31%)	        1.08 ( 27.02%)	
length=56, align1=32696, align2=32704:         1.48	        1.12 ( 24.31%)	        1.08 ( 27.03%)	
length=56, align1=32704, align2=32704:         1.48	        0.68 ( 54.04%)	        1.08 ( 27.03%)	
length=56, align1=32704, align2=32704:         1.51	        0.68 ( 54.82%)	        1.08 ( 28.26%)	
length=56, align1=32704, align2=32704:         1.48	        0.68 ( 54.06%)	        1.08 ( 27.03%)	
length=56, align1=32704, align2=32704:         1.48	        0.68 ( 54.06%)	        1.08 ( 26.86%)	
length=56, align1=32704, align2=32704:         1.48	        0.68 ( 54.10%)	        1.08 ( 27.10%)	
length=56, align1=32704, align2=32704:         1.48	        0.68 ( 54.05%)	        1.08 ( 27.03%)	
length=56, align1=32704, align2=32696:         1.48	        1.12 ( 24.31%)	        1.08 ( 27.02%)	
length=56, align1=32696, align2=32704:         1.48	        1.12 ( 24.50%)	        1.08 ( 27.20%)	
length=64, align1=32688, align2=32688:         1.57	        0.76 ( 51.46%)	        1.15 ( 26.62%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.08%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.64%)	        1.15 ( 25.32%)	
length=64, align1=32688, align2=32687:         1.97	        1.08 ( 45.05%)	        1.92 (  2.59%)	
length=64, align1=32687, align2=32688:         1.80	        1.08 ( 40.00%)	        1.92 ( -6.66%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.64%)	        1.15 ( 25.32%)	
length=64, align1=32688, align2=32688:         1.58	        0.76 ( 51.87%)	        1.15 ( 27.18%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.32%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.32%)	
length=64, align1=32688, align2=32696:         1.54	        1.16 ( 24.66%)	        1.15 ( 25.32%)	
length=64, align1=32696, align2=32688:         1.54	        1.16 ( 24.67%)	        1.15 ( 25.32%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.64%)	        1.15 ( 25.32%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.64%)	        1.17 ( 23.90%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.80%)	        1.15 ( 25.56%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.32%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.32%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.32%)	
length=64, align1=32688, align2=32696:         1.54	        1.16 ( 24.67%)	        1.15 ( 25.32%)	
length=64, align1=32696, align2=32688:         1.54	        1.16 ( 24.67%)	        1.15 ( 25.32%)	
length=64, align1=32688, align2=32688:         1.56	        0.76 ( 51.27%)	        1.15 ( 26.26%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.32%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.32%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.64%)	        1.15 ( 25.32%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.65%)	        1.16 ( 24.43%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.32%)	
length=64, align1=32688, align2=32696:         1.54	        1.16 ( 24.63%)	        1.31 ( 14.70%)	
length=64, align1=32696, align2=32688:         1.62	        1.16 ( 28.42%)	        1.15 ( 29.04%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.32%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.75%)	        1.15 ( 25.48%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.65%)	        1.16 ( 25.00%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.65%)	        1.15 ( 25.32%)	
length=64, align1=32688, align2=32688:         1.54	        0.76 ( 50.56%)	        1.15 ( 25.32%)	
length=64, align1=32688, align2=32688:         1.54	        0.79 ( 49.06%)	        1.15 ( 25.40%)	
length=64, align1=32688, align2=32696:         1.54	        1.16 ( 24.67%)	        1.15 ( 25.32%)	
length=64, align1=32696, align2=32688:         1.54	        1.16 ( 24.68%)	        1.15 ( 25.32%)	
length=72, align1=32688, align2=32688:         1.58	        0.76 ( 51.73%)	        1.22 ( 22.78%)	
length=72, align1=32680, align2=32688:         1.58	        1.32 ( 16.44%)	        1.22 ( 22.78%)	
length=72, align1=32688, align2=32680:         1.58	        1.32 ( 16.45%)	        1.22 ( 22.79%)	
length=72, align1=32688, align2=32687:         2.10	        1.35 ( 35.92%)	        2.12 ( -0.87%)	
length=72, align1=32687, align2=32688:         1.94	        1.32 ( 31.97%)	        2.12 ( -9.26%)	
length=72, align1=32680, align2=32688:         1.58	        1.32 ( 16.48%)	        1.22 ( 22.81%)	
length=72, align1=32688, align2=32680:         1.58	        1.32 ( 16.46%)	        1.22 ( 22.79%)	
length=72, align1=32688, align2=32688:         1.58	        0.76 ( 51.89%)	        1.22 ( 22.79%)	
length=72, align1=32688, align2=32688:         1.58	        0.76 ( 51.89%)	        1.25 ( 21.13%)	
length=72, align1=32688, align2=32680:         1.58	        1.32 ( 16.46%)	        1.22 ( 22.79%)	
length=72, align1=32680, align2=32688:         1.58	        1.32 ( 16.45%)	        1.22 ( 22.78%)	
length=72, align1=32688, align2=32688:         1.58	        0.76 ( 51.89%)	        1.22 ( 22.78%)	
length=72, align1=32688, align2=32688:         1.58	        0.76 ( 51.90%)	        1.22 ( 22.78%)	
length=72, align1=32688, align2=32688:         1.58	        0.76 ( 51.90%)	        1.22 ( 22.78%)	
length=72, align1=32688, align2=32688:         1.58	        0.76 ( 51.89%)	        1.22 ( 22.62%)	
length=72, align1=32688, align2=32688:         1.61	        0.76 ( 52.68%)	        1.22 ( 24.05%)	
length=72, align1=32688, align2=32688:         1.58	        0.76 ( 51.89%)	        1.22 ( 22.79%)	
length=72, align1=32688, align2=32680:         1.58	        1.32 ( 16.45%)	        1.22 ( 22.78%)	
length=72, align1=32680, align2=32688:         1.58	        1.32 ( 16.41%)	        1.22 ( 22.78%)	
length=72, align1=32688, align2=32688:         1.58	        0.76 ( 51.89%)	        1.22 ( 22.78%)	
length=72, align1=32688, align2=32688:         1.58	        0.76 ( 51.90%)	        1.22 ( 22.78%)	
length=72, align1=32688, align2=32688:         1.60	        0.76 ( 52.55%)	        1.22 ( 23.83%)	
length=72, align1=32688, align2=32688:         1.58	        0.76 ( 51.91%)	        1.22 ( 22.78%)	
length=72, align1=32688, align2=32688:         1.58	        0.76 ( 51.98%)	        1.22 ( 22.92%)	
length=72, align1=32688, align2=32688:         1.58	        0.76 ( 51.89%)	        1.22 ( 22.78%)	
length=72, align1=32688, align2=32680:         1.58	        1.32 ( 16.45%)	        1.22 ( 22.79%)	
length=72, align1=32680, align2=32688:         1.58	        1.32 ( 16.58%)	        1.22 ( 22.91%)	
length=72, align1=32688, align2=32688:         1.58	        0.79 ( 50.22%)	        1.22 ( 22.78%)	
length=72, align1=32688, align2=32688:         1.58	        0.76 ( 51.90%)	        1.22 ( 22.78%)	
length=72, align1=32688, align2=32688:         1.58	        0.76 ( 51.89%)	        1.22 ( 22.78%)	
length=72, align1=32688, align2=32688:         1.58	        0.76 ( 51.89%)	        1.22 ( 22.78%)	
length=72, align1=32688, align2=32688:         1.58	        0.76 ( 51.90%)	        1.22 ( 22.78%)	
length=72, align1=32688, align2=32688:         1.59	        0.76 ( 52.04%)	        1.22 ( 23.07%)	
length=72, align1=32688, align2=32680:         1.58	        1.32 ( 16.45%)	        1.22 ( 22.78%)	
length=72, align1=32680, align2=32688:         1.58	        1.32 ( 16.27%)	        1.22 ( 22.78%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.71%)	        1.32 ( 24.13%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.32 ( 24.13%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.32 ( 24.13%)	
length=80, align1=32672, align2=32671:         2.24	        1.20 ( 46.48%)	        2.24 (  0.06%)	
length=80, align1=32671, align2=32672:         2.13	        1.20 ( 43.56%)	        2.24 ( -5.35%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.32 ( 24.14%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.32 ( 24.14%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.32 ( 24.14%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.32 ( 24.14%)	
length=80, align1=32672, align2=32680:         1.74	        1.32 ( 24.12%)	        1.32 ( 24.14%)	
length=80, align1=32680, align2=32672:         1.74	        1.32 ( 24.14%)	        1.32 ( 24.14%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.32 ( 24.14%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.32 ( 24.14%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.32 ( 24.10%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.32 ( 24.14%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.35 ( 22.63%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.32 ( 24.14%)	
length=80, align1=32672, align2=32680:         1.74	        1.32 ( 24.13%)	        1.32 ( 24.00%)	
length=80, align1=32680, align2=32672:         1.74	        1.32 ( 24.13%)	        1.32 ( 24.14%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.32 ( 24.14%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.32 ( 24.14%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.34 ( 22.88%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.73%)	        1.32 ( 24.14%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.32 ( 24.14%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.32 ( 24.14%)	
length=80, align1=32672, align2=32680:         1.74	        1.32 ( 23.95%)	        1.32 ( 24.14%)	
length=80, align1=32680, align2=32672:         1.74	        1.32 ( 24.10%)	        1.32 ( 24.14%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.32 ( 24.14%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.32 ( 24.14%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.32 ( 24.14%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.33 ( 23.85%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.32 ( 24.14%)	
length=80, align1=32672, align2=32672:         1.74	        0.84 ( 51.72%)	        1.32 ( 24.13%)	
length=80, align1=32672, align2=32680:         1.77	        1.32 ( 25.51%)	        1.32 ( 25.52%)	
length=80, align1=32680, align2=32672:         1.74	        1.32 ( 24.13%)	        1.32 ( 24.14%)	
length=88, align1=32672, align2=32672:         1.81	        0.84 ( 53.58%)	        1.44 ( 20.40%)	
length=88, align1=32664, align2=32672:         1.80	        1.46 ( 18.87%)	        1.44 ( 20.00%)	
length=88, align1=32672, align2=32664:         1.80	        1.46 ( 18.89%)	        1.44 ( 20.00%)	
length=88, align1=32672, align2=32671:         2.41	        1.48 ( 38.39%)	        2.36 (  1.95%)	
length=88, align1=32671, align2=32672:         2.21	        1.46 ( 34.02%)	        2.36 ( -6.64%)	
length=88, align1=32664, align2=32672:         1.81	        1.46 ( 19.37%)	        1.44 ( 20.47%)	
length=88, align1=32672, align2=32664:         1.80	        1.46 ( 18.89%)	        1.44 ( 20.00%)	
length=88, align1=32672, align2=32672:         1.80	        0.84 ( 53.33%)	        1.44 ( 20.00%)	
length=88, align1=32672, align2=32672:         1.83	        0.84 ( 54.01%)	        1.44 ( 21.17%)	
length=88, align1=32672, align2=32664:         1.80	        1.46 ( 18.90%)	        1.44 ( 20.02%)	
length=88, align1=32664, align2=32672:         1.81	        1.46 ( 19.53%)	        1.44 ( 20.63%)	
length=88, align1=32672, align2=32672:         1.81	        0.84 ( 53.70%)	        1.44 ( 20.64%)	
length=88, align1=32672, align2=32672:         1.80	        0.84 ( 53.33%)	        1.44 ( 20.00%)	
length=88, align1=32672, align2=32672:         1.82	        0.87 ( 52.40%)	        1.44 ( 20.88%)	
length=88, align1=32672, align2=32672:         1.81	        0.84 ( 53.69%)	        1.44 ( 20.61%)	
length=88, align1=32672, align2=32672:         1.81	        0.84 ( 53.49%)	        1.44 ( 20.28%)	
length=88, align1=32672, align2=32672:         1.80	        0.84 ( 53.33%)	        1.44 ( 20.00%)	
length=88, align1=32672, align2=32664:         1.80	        1.46 ( 18.91%)	        1.44 ( 20.03%)	
length=88, align1=32664, align2=32672:         1.80	        1.46 ( 18.90%)	        1.44 ( 20.01%)	
length=88, align1=32672, align2=32672:         1.82	        0.84 ( 53.96%)	        1.44 ( 21.08%)	
length=88, align1=32672, align2=32672:         1.80	        0.84 ( 53.41%)	        1.44 ( 20.13%)	
length=88, align1=32672, align2=32672:         1.82	        0.84 ( 53.84%)	        1.44 ( 20.87%)	
length=88, align1=32672, align2=32672:         1.80	        0.84 ( 53.42%)	        1.44 ( 20.21%)	
length=88, align1=32672, align2=32672:         1.80	        0.84 ( 53.34%)	        1.44 ( 20.01%)	
length=88, align1=32672, align2=32672:         1.80	        0.84 ( 53.33%)	        1.46 ( 18.74%)	
length=88, align1=32672, align2=32664:         1.81	        1.46 ( 19.05%)	        1.44 ( 20.23%)	
length=88, align1=32664, align2=32672:         1.80	        1.46 ( 18.95%)	        1.44 ( 20.06%)	
length=88, align1=32672, align2=32672:         1.82	        0.84 ( 53.72%)	        1.44 ( 20.68%)	
length=88, align1=32672, align2=32672:         1.80	        0.84 ( 53.43%)	        1.44 ( 20.17%)	
length=88, align1=32672, align2=32672:         1.82	        0.84 ( 53.84%)	        1.44 ( 20.88%)	
length=88, align1=32672, align2=32672:         1.84	        0.84 ( 54.32%)	        1.44 ( 21.75%)	
length=88, align1=32672, align2=32672:         1.80	        0.84 ( 53.33%)	        1.44 ( 20.00%)	
length=88, align1=32672, align2=32672:         1.80	        0.84 ( 53.33%)	        1.44 ( 20.00%)	
length=88, align1=32672, align2=32664:         1.80	        1.46 ( 19.08%)	        1.44 ( 20.15%)	
length=88, align1=32664, align2=32672:         1.80	        1.46 ( 18.88%)	        1.44 ( 20.00%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.53%)	        1.50 ( 20.81%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.61%)	        1.48 ( 22.15%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.47%)	        1.48 ( 22.10%)	
length=96, align1=32656, align2=32655:         2.50	        1.36 ( 45.64%)	        2.40 (  4.05%)	
length=96, align1=32655, align2=32656:         2.35	        1.36 ( 42.13%)	        2.32 (  1.28%)	
length=96, align1=32656, align2=32656:         1.93	        0.92 ( 52.25%)	        1.48 ( 23.18%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.58%)	        1.48 ( 22.10%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.58%)	        1.48 ( 22.10%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.55%)	        1.48 ( 22.10%)	
length=96, align1=32656, align2=32664:         1.90	        1.48 ( 22.01%)	        1.48 ( 22.10%)	
length=96, align1=32664, align2=32656:         1.90	        1.51 ( 20.66%)	        1.48 ( 22.13%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.57%)	        1.48 ( 22.10%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.58%)	        1.48 ( 21.98%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.58%)	        1.48 ( 22.10%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.58%)	        1.48 ( 22.10%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.58%)	        1.48 ( 22.10%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.57%)	        1.48 ( 22.11%)	
length=96, align1=32656, align2=32664:         1.91	        1.48 ( 22.31%)	        1.48 ( 22.20%)	
length=96, align1=32664, align2=32656:         1.90	        1.48 ( 22.15%)	        1.48 ( 22.15%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.57%)	        1.48 ( 22.10%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.57%)	        1.48 ( 22.10%)	
length=96, align1=32656, align2=32656:         1.93	        0.92 ( 52.26%)	        1.48 ( 23.21%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.58%)	        1.48 ( 22.11%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.39%)	        1.48 ( 22.10%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.58%)	        1.48 ( 22.11%)	
length=96, align1=32656, align2=32664:         1.90	        1.48 ( 22.10%)	        1.48 ( 22.10%)	
length=96, align1=32664, align2=32656:         1.90	        1.51 ( 20.75%)	        1.48 ( 22.10%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.58%)	        1.48 ( 22.11%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.58%)	        1.48 ( 22.11%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.58%)	        1.48 ( 22.10%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.57%)	        1.48 ( 22.11%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.58%)	        1.50 ( 20.84%)	
length=96, align1=32656, align2=32656:         1.90	        0.92 ( 51.55%)	        1.48 ( 22.07%)	
length=96, align1=32656, align2=32664:         1.90	        1.48 ( 21.92%)	        1.48 ( 22.10%)	
length=96, align1=32664, align2=32656:         1.90	        1.48 ( 22.10%)	        1.48 ( 22.01%)	
length=104, align1=32656, align2=32656:         3.02	        0.92 ( 69.53%)	        1.59 ( 47.46%)	
length=104, align1=32648, align2=32656:         3.02	        1.62 ( 46.35%)	        1.59 ( 47.35%)	
length=104, align1=32656, align2=32648:         3.02	        1.60 ( 47.01%)	        1.59 ( 47.49%)	
length=104, align1=32656, align2=32655:         2.71	        1.60 ( 41.05%)	        2.49 (  8.11%)	
length=104, align1=32655, align2=32656:         2.48	        1.60 ( 35.42%)	        2.55 ( -3.01%)	
length=104, align1=32648, align2=32656:         3.06	        1.60 ( 47.69%)	        1.59 ( 48.14%)	
length=104, align1=32656, align2=32648:         3.02	        1.60 ( 47.02%)	        1.59 ( 47.47%)	
length=104, align1=32656, align2=32656:         3.02	        0.92 ( 69.53%)	        1.59 ( 47.38%)	
length=104, align1=32656, align2=32656:         3.02	        0.92 ( 69.53%)	        1.57 ( 48.01%)	
length=104, align1=32656, align2=32648:         3.05	        1.60 ( 47.49%)	        1.59 ( 47.82%)	
length=104, align1=32648, align2=32656:         3.02	        1.60 ( 47.02%)	        1.59 ( 47.42%)	
length=104, align1=32656, align2=32656:         3.02	        0.92 ( 69.53%)	        1.57 ( 48.01%)	
length=104, align1=32656, align2=32656:         3.02	        0.92 ( 69.53%)	        1.59 ( 47.50%)	
length=104, align1=32656, align2=32656:         2.67	        0.92 ( 65.56%)	        1.59 ( 40.55%)	
length=104, align1=32656, align2=32656:         2.04	        0.92 ( 54.90%)	        1.58 ( 22.53%)	
length=104, align1=32656, align2=32656:         2.02	        0.92 ( 54.49%)	        1.59 ( 21.49%)	
length=104, align1=32656, align2=32656:         1.98	        0.92 ( 53.61%)	        1.57 ( 20.82%)	
length=104, align1=32656, align2=32648:         2.03	        1.60 ( 21.31%)	        1.58 ( 22.50%)	
length=104, align1=32648, align2=32656:         2.02	        1.60 ( 20.66%)	        1.57 ( 22.12%)	
length=104, align1=32656, align2=32656:         2.03	        0.92 ( 54.75%)	        1.58 ( 22.29%)	
length=104, align1=32656, align2=32656:         2.04	        0.92 ( 54.90%)	        1.57 ( 23.04%)	
length=104, align1=32656, align2=32656:         2.01	        0.92 ( 54.13%)	        1.57 ( 21.55%)	
length=104, align1=32656, align2=32656:         2.01	        0.92 ( 53.98%)	        1.59 ( 20.88%)	
length=104, align1=32656, align2=32656:         2.02	        0.92 ( 54.43%)	        1.59 ( 21.25%)	
length=104, align1=32656, align2=32656:         2.04	        0.92 ( 54.90%)	        1.59 ( 22.11%)	
length=104, align1=32656, align2=32648:         2.03	        1.60 ( 20.96%)	        1.57 ( 22.29%)	
length=104, align1=32648, align2=32656:         1.98	        1.60 ( 19.23%)	        1.57 ( 20.74%)	
length=104, align1=32656, align2=32656:         2.04	        0.92 ( 54.85%)	        1.58 ( 22.68%)	
length=104, align1=32656, align2=32656:         2.05	        0.92 ( 55.08%)	        1.59 ( 22.36%)	
length=104, align1=32656, align2=32656:         2.01	        0.92 ( 54.28%)	        1.57 ( 21.86%)	
length=104, align1=32656, align2=32656:         2.04	        0.92 ( 54.90%)	        1.57 ( 23.04%)	
